No. user,No. miner,No. minerNeighbours,init No. tx:,delay between fog node(ms),delay between end users(ms),upload bandwidth(KB/S),download bandwidth(KB/S),gossip,fail pending time(secs),queue limit,injection rate(per sec),tx per block,<-parameter / result->,final No. block,fail time(secs),average transaction pending time(ms),average block time(ms),average uploadtime(ms),average downloadtime(ms),simulation time(sec),total upload time(sec),total download time(sec),total network delay time(sec),elapsed time(secs)
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,360,600,<-parameter / result->,3,9.083730373382569,3506.611499616824,3027.910124460856,2018.0859375,1009.04296875,9.083730373382569,6.0542578124999995,3.0271289062499998,0.0,0.010693550109863281
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,360,600,<-parameter / result->,2,6.693047914505004,3674.899215038614,3346.523957252502,2230.4980468749995,1115.2490234374998,6.693047914505004,4.4609960937499995,2.2304980468749998,0.0,0.00774693489074707
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,360,600,<-parameter / result->,4,10.409319972991943,3283.836519718153,2602.329993247986,1734.3383789062498,867.1691894531249,10.409319972991943,6.9373535156249995,3.4686767578124997,0.0,0.012692451477050781
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,6,12.868223094940188,2845.530909922398,2144.703849156698,1429.2643229166665,714.6321614583333,12.868223094940188,8.5755859375,4.28779296875,0.0,0.016516685485839844
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,3,9.101506452560425,3571.640884632538,3033.835484186808,2022.03125,1011.015625,9.101506452560425,6.06609375,3.033046875,0.0,0.010751724243164062
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,2,6.730485877990723,3703.490878049529,3365.2429389953613,2242.9736328125005,1121.4868164062502,6.730485877990723,4.485947265625001,2.2429736328125003,0.0,0.007886409759521484
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,3,7.580760717391969,3072.1162779596166,2526.9202391306562,1684.08203125,842.041015625,7.580760717391969,5.05224609375,2.526123046875,0.0,0.009614944458007812
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,3,7.583295154571533,3033.7453715801244,2527.7650515238442,1684.6679687499998,842.3339843749999,7.583295154571533,5.054003906249999,2.5270019531249996,0.0,0.009640693664550781
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,46,77.36453295707702,2655.3331339797437,1681.8376729799352,1120.6672469429345,560.3336234714673,77.36453295707702,51.55069335937499,25.775346679687495,0.0,0.10400676727294922
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,3,7.6024425506591795,3060.634234375424,2534.147516886393,1688.8997395833335,844.4498697916667,7.6024425506591795,5.06669921875,2.533349609375,0.0,0.00977182388305664
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,3,9.12991777420044,3576.8386793984428,3043.3059247334795,2028.33984375,1014.169921875,9.12991777420044,6.0850195312499995,3.0425097656249998,0.0,0.010886192321777344
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,4,10.214795446395875,3246.262984434751,2553.698861598969,1701.9287109375,850.96435546875,10.214795446395875,6.80771484375,3.403857421875,0.0,0.012748003005981445
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,370,600,<-parameter / result->,2,7.682212076187134,4154.065215349186,3841.106038093567,2560.2343750000005,1280.1171875000002,7.682212076187134,5.120468750000001,2.5602343750000003,0.0,0.008432626724243164
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,27,45.28333081245424,2571.2349187645727,1677.1604004612682,1117.5488281250002,558.7744140625001,45.28333081245424,30.173818359375005,15.086909179687503,0.0,0.061264753341674805
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,3,7.579678106307984,3066.37435173987,2526.559368769328,1683.8541666666667,841.9270833333334,7.579678106307984,5.0515625,2.52578125,0.0,0.009582281112670898
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,3,9.071441659927368,3622.489288896974,3023.813886642456,2015.3515624999998,1007.6757812499999,9.071441659927368,6.0460546875,3.02302734375,0.0,0.010840177536010742
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,5,10.584032335281373,2797.06570470175,2116.8064670562744,1410.6718749999998,705.3359374999999,10.584032335281373,7.053359374999999,3.5266796874999997,0.0,0.014029979705810547
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,2,6.726609897613525,3698.531084124255,3363.3049488067622,2241.6748046874995,1120.8374023437498,6.726609897613525,4.483349609374999,2.2416748046874995,0.0,0.007904529571533203
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,3,9.080736608505248,3565.909609921776,3026.9122028350826,2017.4218749999998,1008.7109374999999,9.080736608505248,6.0522656249999995,3.0261328124999998,0.0,0.010706901550292969
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,3,7.528912925720215,3063.102258576295,2509.6376419067387,1672.574869791667,836.2874348958335,7.528912925720215,5.0177246093750005,2.5088623046875003,0.0,0.009629011154174805
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,2,6.67136019706726,3617.0248794555664,3335.68009853363,2223.2861328125,1111.64306640625,6.67136019706726,4.446572265625,2.2232861328125,0.0,0.0077707767486572266
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,3,7.511472463607788,3055.8885544670884,2503.824154535929,1668.701171875,834.3505859375,7.511472463607788,5.006103515625,2.5030517578125,0.0,0.009825468063354492
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,380,600,<-parameter / result->,3,7.548094701766967,3076.1726853317623,2516.031567255656,1676.8229166666665,838.4114583333333,7.548094701766967,5.03046875,2.515234375,0.0,0.009725093841552734
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,2,5.7471256446838375,3195.261823463436,2873.562822341919,1915.1953125,957.59765625,5.7471256446838375,3.830390625,1.9151953125,0.0,0.0072596073150634766
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,3,7.613743734359741,3054.374868816798,2537.914578119914,1691.3899739583333,845.6949869791666,7.613743734359741,5.074169921875,2.5370849609375,0.0,0.00989079475402832
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,3,7.537425947189331,3066.922875006991,2512.4753157297773,1674.4628906250002,837.2314453125001,7.537425947189331,5.023388671875001,2.5116943359375004,0.0,0.009639263153076172
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,2,6.769884243011474,3658.7364951610557,3384.9421215057373,2256.0986328125,1128.04931640625,6.769884243011474,4.512197265625,2.2560986328125,0.0,0.0081024169921875
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,2,6.694429578781129,3665.446755123142,3347.2147893905644,2230.9765625000005,1115.4882812500002,6.694429578781129,4.461953125000001,2.2309765625000004,0.0,0.007870197296142578
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,2,5.741118497848511,3148.014674131083,2870.5592489242554,1913.14453125,956.572265625,5.741118497848511,3.8262890625,1.91314453125,0.0,0.007597923278808594
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,19,31.803550338745115,2505.497911367122,1673.8710704602693,1115.355160361842,557.677580180921,31.803550338745115,21.191748046875,10.5958740234375,0.0,0.04380655288696289
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,3,7.556078386306762,3020.0298471450774,2518.6927954355874,1678.6132812499998,839.3066406249999,7.556078386306762,5.03583984375,2.517919921875,0.0,0.009582996368408203
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,2,5.721603031158447,3161.0730237642897,2860.8015155792236,1906.69921875,953.349609375,5.721603031158447,3.8133984375,1.90669921875,0.0,0.007281303405761719
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,390,600,<-parameter / result->,20,33.411636390686034,2521.390347284408,1670.5818195343015,1113.15380859375,556.576904296875,33.411636390686034,22.263076171875,11.1315380859375,0.0,0.04663729667663574
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,5,10.564274196624757,2785.943163480762,2112.854839324951,1408.0234375,704.01171875,10.564274196624757,7.0401171875,3.52005859375,0.0,0.014399051666259766
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,16,26.669182329177858,2490.6661215791974,1666.823895573616,1110.655517578125,555.3277587890625,26.669182329177858,17.77048828125,8.885244140625,0.0,0.0375523567199707
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,2,5.745472106933594,3189.6948456764335,2872.736053466797,1914.5800781250002,957.2900390625001,5.745472106933594,3.8291601562500004,1.9145800781250002,0.0,0.00799107551574707
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,5,10.420176668167112,2734.693792276388,2084.0353336334224,1388.8124999999998,694.4062499999999,10.420176668167112,6.944062499999999,3.4720312499999997,0.0,0.014439105987548828
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,2,5.736030769348145,3145.09088952542,2868.0153846740723,1911.474609375,955.7373046875,5.736030769348145,3.82294921875,1.911474609375,0.0,0.007527589797973633
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,2,6.70502781867981,3656.1047058344025,3352.513909339905,2234.4970703125,1117.24853515625,6.70502781867981,4.468994140625,2.2344970703125,0.0,0.008077621459960938
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,5,10.517916765213013,2729.993188873937,2103.5833530426025,1401.8437499999998,700.9218749999999,10.517916765213013,7.00921875,3.504609375,0.0,0.014383554458618164
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,2,5.664935359954834,3151.3730372269956,2832.467679977417,1887.7734375,943.88671875,5.664935359954834,3.775546875,1.8877734375,0.0,0.007416248321533203
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,3,7.599140214920044,3034.2802325354683,2533.046738306681,1688.1673177083335,844.0836588541667,7.599140214920044,5.064501953125,2.5322509765625,0.0,0.01000666618347168
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,400,600,<-parameter / result->,5,10.571617727279664,2797.7747719828267,2114.3235454559326,1409.0000000000002,704.5000000000001,10.571617727279664,7.045000000000001,3.5225000000000004,0.0,0.014503240585327148
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,3,7.548871040344237,3015.8351078298265,2516.2903467814126,1677.001953125,838.5009765625,7.548871040344237,5.031005859375,2.5155029296875,0.0,0.00994873046875
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,3,7.599155473709107,3002.014731460153,2533.051824569702,1688.1673177083335,844.0836588541667,7.599155473709107,5.064501953125,2.5322509765625,0.0,0.010339498519897461
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,3,7.586577367782593,3018.162601682862,2528.8591225941977,1685.3678385416665,842.6839192708333,7.586577367782593,5.056103515625,2.5280517578125,0.0,0.010014533996582031
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,3,7.510732603073119,3000.415480295827,2503.5775343577066,1668.5221354166665,834.2610677083333,7.510732603073119,5.00556640625,2.502783203125,0.0,0.01002049446105957
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,4,8.360270681381225,2649.0200186093602,2090.0676703453064,1392.83203125,696.416015625,8.360270681381225,5.571328125,2.7856640625,0.0,0.011577844619750977
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,2,5.7495169353485105,3192.1864533424264,2874.7584676742554,1915.7812499999998,957.8906249999999,5.7495169353485105,3.8315624999999995,1.9157812499999998,0.0,0.008389949798583984
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,3,7.5561164855957035,3013.3668319384215,2518.705495198568,1678.5970052083333,839.2985026041666,7.5561164855957035,5.035791015625,2.5178955078125,0.0,0.010107755661010742
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,2,5.766531829833984,3177.12231134573,2883.265914916992,1921.669921875,960.8349609375,5.766531829833984,3.84333984375,1.921669921875,0.0,0.007626771926879883
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,4,8.341957426071167,2610.0813523371953,2085.4893565177917,1389.7949218749998,694.8974609374999,8.341957426071167,5.5591796874999995,2.7795898437499997,0.0,0.011473655700683594
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,410,600,<-parameter / result->,13,21.589948034286493,2422.2067921687185,1660.7652334066534,1106.6218449519229,553.3109224759614,21.589948034286493,14.386083984374999,7.193041992187499,0.0,0.03078937530517578
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,2,6.760679569244385,3674.0057561715366,3380.3397846221924,2253.0224609375005,1126.5112304687502,6.760679569244385,4.5060449218750005,2.2530224609375002,0.0,0.008330106735229492
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,4,8.345432634353639,2635.5434685588034,2086.35815858841,1390.361328125,695.1806640625,8.345432634353639,5.5614453125,2.78072265625,0.0,0.011973857879638672
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,4,8.314346475601196,2626.6629793047855,2078.586618900299,1385.1855468749998,692.5927734374999,8.314346475601196,5.540742187499999,2.7703710937499997,0.0,0.01159524917602539
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,4,8.305186958312989,2608.993090772627,2076.296739578247,1383.671875,691.8359375,8.305186958312989,5.5346875,2.76734375,0.0,0.011666059494018555
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,2,5.741471080780029,3139.2976552089017,2870.735540390014,1913.3203124999998,956.6601562499999,5.741471080780029,3.8266406249999996,1.9133203124999998,0.0,0.0074846744537353516
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,3,7.596314525604248,3013.0081227090623,2532.1048418680825,1687.5325520833335,843.7662760416667,7.596314525604248,5.06259765625,2.531298828125,0.0,0.010379791259765625
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,3,7.606566047668457,2988.2608182695285,2535.5220158894854,1689.8111979166667,844.9055989583334,7.606566047668457,5.06943359375,2.534716796875,0.0,0.010126590728759766
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,2,5.756446104049683,3182.6505376815735,2878.2230520248413,1918.3007812500002,959.1503906250001,5.756446104049683,3.8366015625000003,1.9183007812500001,0.0,0.007447481155395508
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,11,18.118537464141845,2379.370396388678,1647.1397694674404,1097.5355113636363,548.7677556818181,18.118537464141845,12.072890625,6.0364453125,0.0,0.02617478370666504
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,420,600,<-parameter / result->,2,5.698751230239868,3183.560188690813,2849.375615119934,1899.0820312499998,949.5410156249999,5.698751230239868,3.7981640624999997,1.8990820312499999,0.0,0.007539033889770508
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,3,7.609654188156128,3001.3404212527666,2536.5513960520425,1690.5110677083333,845.2555338541666,7.609654188156128,5.071533203125,2.5357666015625,0.0,0.009979963302612305
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,4,8.327412166595458,2621.8851933995893,2081.8530416488647,1387.36328125,693.681640625,8.327412166595458,5.549453125,2.7747265625,0.0,0.01159048080444336
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,3,7.54272108078003,2990.030850330986,2514.2403602600098,1675.6347656250002,837.8173828125001,7.54272108078003,5.026904296875,2.5134521484375,0.0,0.009873628616333008
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,3,7.616968154907227,3021.756208472772,2538.9893849690757,1692.138671875,846.0693359375,7.616968154907227,5.076416015625,2.5382080078125,0.0,0.009895801544189453
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,3,7.587633037567138,3008.1608475314265,2529.2110125223794,1685.595703125,842.7978515625,7.587633037567138,5.056787109375,2.5283935546875,0.0,0.010103940963745117
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,10,16.335907077789308,2303.769178126653,1633.590707778931,1088.5107421875002,544.2553710937501,16.335907077789308,10.885107421875002,5.442553710937501,0.0,0.023989439010620117
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,2,5.757730846405029,3187.734036334356,2878.8654232025146,1918.740234375,959.3701171875,5.757730846405029,3.83748046875,1.918740234375,0.0,0.007364988327026367
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,2,5.726128368377687,3150.631997871403,2863.0641841888432,1908.1933593750002,954.0966796875001,5.726128368377687,3.8163867187500005,1.9081933593750002,0.0,0.007662773132324219
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,2,5.765566463470458,3172.3910835822408,2882.783231735229,1921.34765625,960.673828125,5.765566463470458,3.8426953125,1.92134765625,0.0,0.007519245147705078
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,430,600,<-parameter / result->,10,16.313195543289186,2337.0153267510486,1631.3195543289187,1086.9902343750002,543.4951171875001,16.313195543289186,10.869902343750002,5.434951171875001,0.0,0.024051427841186523
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,4,8.355717477798462,2644.556545841707,2088.9293694496155,1392.080078125,696.0400390625,8.355717477798462,5.5683203125,2.78416015625,0.0,0.01165914535522461
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,9,14.74487340927124,2315.2359625357262,1638.3192676968044,1091.669921875,545.8349609375,14.74487340927124,9.825029296875,4.9125146484375,0.0,0.021610736846923828
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,2,5.742134237289429,3139.752553415295,2871.0671186447144,1913.525390625,956.7626953125,5.742134237289429,3.82705078125,1.913525390625,0.0,0.007675647735595703
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,3,7.612115049362182,3009.526285171508,2537.3716831207275,1691.0481770833333,845.5240885416666,7.612115049362182,5.07314453125,2.536572265625,0.0,0.010168313980102539
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,3,7.603232669830322,2987.2197106414483,2534.4108899434405,1689.0625000000002,844.5312500000001,7.603232669830322,5.0671875,2.53359375,0.0,0.010119438171386719
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,3,7.564108276367187,3005.891526593113,2521.369425455729,1680.3873697916665,840.1936848958333,7.564108276367187,5.041162109375,2.5205810546875,0.0,0.009992361068725586
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,4,8.27244902610779,2573.861871643849,2068.1122565269475,1378.212890625,689.1064453125,8.27244902610779,5.5128515625,2.75642578125,0.0,0.011527061462402344
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,4,8.354384365081787,2624.502076570194,2088.596091270447,1391.8554687500002,695.9277343750001,8.354384365081787,5.567421875000001,2.7837109375000004,0.0,0.011789560317993164
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,3,7.620438671112061,3012.012520339743,2540.14622370402,1692.903645833333,846.4518229166665,7.620438671112061,5.0787109374999995,2.5393554687499997,0.0,0.01045083999633789
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,440,600,<-parameter / result->,4,8.367195415496827,2623.904504632937,2091.7988538742065,1393.994140625,696.9970703125,8.367195415496827,5.5759765625,2.78798828125,0.0,0.011844396591186523
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,8,12.983111257553102,2249.3402488509805,1622.8889071941378,1081.3806152343748,540.6903076171874,12.983111257553102,8.651044921874998,4.325522460937499,0.0,0.019298315048217773
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,2,5.739966773986816,3134.2171082893947,2869.9833869934077,1912.7929687499998,956.3964843749999,5.739966773986816,3.8255859374999996,1.9127929687499998,0.0,0.0076792240142822266
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,8,12.967664518356322,2277.8916392147476,1620.9580647945404,1080.09521484375,540.047607421875,12.967664518356322,8.64076171875,4.320380859375,0.0,0.019365310668945312
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,2,5.770878286361695,3170.9275323152556,2885.4391431808476,1923.10546875,961.552734375,5.770878286361695,3.8462109375,1.92310546875,0.0,0.007578849792480469
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,4,8.337597160339355,2610.6451421817083,2084.399290084839,1389.033203125,694.5166015625,8.337597160339355,5.5561328125,2.77806640625,0.0,0.012191534042358398
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,8,13.028067398071288,2259.062892001857,1628.508424758911,1085.11962890625,542.559814453125,13.028067398071288,8.68095703125,4.340478515625,0.0,0.019896268844604492
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,8,13.015412883758545,2288.4633132477234,1626.9266104698181,1084.07958984375,542.039794921875,13.015412883758545,8.67263671875,4.336318359375,0.0,0.019438505172729492
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,4,8.321417427062988,2629.9015533487072,2080.354356765747,1386.376953125,693.1884765625,8.321417427062988,5.5455078125,2.77275390625,0.0,0.011691808700561523
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,2,6.802471160888672,3633.038511482883,3401.235580444336,2266.9677734375,1133.48388671875,6.802471160888672,4.533935546875,2.2669677734375,0.0,0.008418560028076172
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,450,600,<-parameter / result->,3,7.622297859191895,2978.2839948336136,2540.765953063965,1693.310546875,846.6552734375,7.622297859191895,5.079931640625,2.5399658203125,0.0,0.010314702987670898
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,7,11.314447603225707,2223.4552714325287,1616.3496576036725,1077.0242745535713,538.5121372767857,11.314447603225707,7.539169921875001,3.7695849609375003,0.0,0.01704120635986328
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,3,7.532478857040405,2951.6332602501025,2510.826285680135,1673.3561197916667,836.6780598958334,7.532478857040405,5.020068359375,2.5100341796875,0.0,0.01023411750793457
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,3,7.577494335174561,2946.914707157347,2525.831445058187,1683.3333333333333,841.6666666666666,7.577494335174561,5.05,2.525,0.0,0.010768413543701172
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,2,4.790595817565917,2663.2930510838764,2395.2979087829585,1596.3378906249998,798.1689453124999,4.790595817565917,3.1926757812499997,1.5963378906249999,0.0,0.007280111312866211
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,8,13.007120170593264,2285.233087857563,1625.890021324158,1083.39111328125,541.695556640625,13.007120170593264,8.66712890625,4.333564453125,0.0,0.019391536712646484
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,7,11.31242232322693,2201.394717248276,1616.0603318895614,1076.8066406249998,538.4033203124999,11.31242232322693,7.537646484374999,3.7688232421874996,0.0,0.017282962799072266
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,7,11.30808777809143,2210.8886131014096,1615.4411111559186,1076.4090401785713,538.2045200892857,11.30808777809143,7.534863281249999,3.7674316406249995,0.0,0.0173342227935791
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,4,8.34266185760498,2637.1298705021395,2085.665464401245,1389.892578125,694.9462890625,8.34266185760498,5.5595703125,2.77978515625,0.0,0.01192164421081543
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,2,4.797920513153077,2649.073163509375,2398.9602565765385,1598.779296875,799.3896484375,4.797920513153077,3.19755859375,1.598779296875,0.0,0.007193326950073242
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,460,600,<-parameter / result->,4,8.353061685562135,2608.615352737924,2088.265421390534,1391.6406250000002,695.8203125000001,8.353061685562135,5.566562500000001,2.7832812500000004,0.0,0.011826753616333008
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,7,11.338024072647096,2209.9968441486335,1619.717724663871,1079.2592075892858,539.6296037946429,11.338024072647096,7.554814453125,3.7774072265625,0.0,0.017526865005493164
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,2,4.754087591171265,2644.9723052978516,2377.0437955856323,1584.1796875,792.08984375,4.754087591171265,3.168359375,1.5841796875,0.0,0.0067861080169677734
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,2,4.7954971313476555,2656.6462318897306,2397.7485656738277,1597.998046875,798.9990234375,4.7954971313476555,3.19599609375,1.597998046875,0.0,0.007021665573120117
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,7,11.287847976684567,2193.646163057124,1612.5497109549383,1074.488002232143,537.2440011160714,11.287847976684567,7.521416015625,3.7607080078125,0.0,0.0171356201171875
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,2,4.761992979049683,2636.603857676183,2380.9964895248418,1586.81640625,793.408203125,4.761992979049683,3.1736328125,1.58681640625,0.0,0.006867408752441406
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,7,11.287083978652955,2197.7893230983154,1612.4405683789935,1074.4168526785713,537.2084263392857,11.287083978652955,7.52091796875,3.760458984375,0.0,0.017178058624267578
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,7,11.314583253860475,2191.7273965404092,1616.3690362657821,1077.036830357143,538.5184151785714,11.314583253860475,7.5392578125,3.76962890625,0.0,0.017290592193603516
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,7,11.312285385131837,2229.449817455376,1616.0407693045481,1076.8150111607144,538.4075055803572,11.312285385131837,7.537705078125001,3.7688525390625003,0.0,0.017205476760864258
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,3,6.029390182495117,2424.4573141998685,2009.7967274983723,1339.3359374999998,669.6679687499999,6.029390182495117,4.0180078125,2.00900390625,0.0,0.009192466735839844
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,470,600,<-parameter / result->,7,11.278086233139039,2230.296574742454,1611.15517616272,1073.5630580357144,536.7815290178572,11.278086233139039,7.514941406250001,3.7574707031250005,0.0,0.017187833786010742
